ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,1,0,10,12,34,2,2.719502315,1,65,14.70705332,59,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,4,4.18772139,f76721c78637690bf521a3b09c255c99f7bee78b
0,1,1,1,0,9,4,85,1,3.839189815,1,64,14.90927733,58,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,4.191830899,814d19525b4e49343ddb9a55cc93011447cbd80c
0,1,1,1,0,10,2,26,2,45.27233796,1,63,14.578793,57,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,1,4.818212384,82e72e37ff7c1bfa693f76f55000e52c90cb130f
0,1,1,1,0,125,45,143,2,13.22329861,1,62,14.38665437,56,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,3.272691157,da8a523eb68992091731092289bcee3817e7e4eb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,5,3.507692972,662a5d65744b062c03fcccb0b071cb38cc5cef01
0,1,1,1,0,35,216,266,1,2.905729167,1,61,15.21495948,55,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4.187406005,2261bbec82df91fdf07f559604816680fb222c4b
0,1,2,4,1.217606484,408,1,34.75,1,0.606223958,1,60,15.21495948,54,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,3.952257254,2164256c5efff2b14c44dd76e6cd7c218f0ae711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,4.141937119,351b60c88d67dc9cd8a1792241051491359e6760
0,1,2,3,1.477334467,16,8,236.3333333,1,0.018194444,1,1,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,2,5.719303718,66a9d9e5cbba1887e77e63d7fb52228e5702ed6b
0,2,4,9,2.450854153,1072,0,31.44444444,2,1.491877572,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5.164785974,be80a4e6651c2c2ccf091fb37cbdd967faab8a43
0,1,1,1,0,7,4,263,1,0.029976852,1,59,14.42505661,53,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,4.759320866,b9e2d8a5501ae169e3caf076295b7286c1b3d405
0,1,1,1,0,9,11,265,1,0.362465278,1,58,13.42505661,52,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4.248495242,a557579961eb4ab32e0cda188fed0b623ad51d6e
